year_of_birth,sex,age,date,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,LE,bau_LE,HALE,bau_HALE
1913.0,female,107.0,2020-10-27,2.736056822172862,2.736056822172862,2.998684574003313,2.998684574003313,0.09165594929478296,0.09165594929478296,0.08758098604543685,0.08758098604543685,0.2626277518304509,0.2626277518304509,0.38364379200000004,0.38364379200000004,0.2356743039524455,0.2356743039524455,0.14525932030716873,0.14525932030716873,0.763834017381196,0.763834017381196,0.47079383849448025,0.47079383849448025
1913.0,female,107.0,2020-11-26,2.4964302678106183,2.4964302678106183,2.736056822172862,2.736056822172862,0.09165594929478296,0.09165594929478296,0.08758098604543685,0.08758098604543685,0.2396265543622437,0.2396265543622437,0.38364379200000004,0.38364379200000004,0.21503371602671834,0.21503371602671834,0.13253736580237693,0.13253736580237693,0.7510161939676644,0.7510161939676644,0.46289349346050224,0.46289349346050224
1913.0,female,107.0,2020-12-26,2.27779044336209,2.27779044336209,2.4964302678106183,2.4964302678106183,0.09165594929478296,0.09165594929478296,0.08758098604543685,0.08758098604543685,0.21863982444852792,0.21863982444852792,0.38364379200000004,0.38364379200000004,0.19620085114408387,0.19620085114408387,0.12092961261754,0.12092961261754,0.7369680173980231,0.7369680173980231,0.4542348126207236,0.4542348126207236
1913.0,female,108.0,2021-01-25,2.0548211689412055,2.0548211689412055,2.27779044336209,2.27779044336209,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.22296927442088446,0.22296927442088446,0.38364379200000004,0.38364379200000004,0.17805253201246418,0.17805253201246418,0.10974378345600104,0.10974378345600104,0.7215713889249334,0.7215713889249334,0.4447450050790652,0.4447450050790652
1913.0,female,108.0,2021-02-24,1.8536780012548784,1.8536780012548784,2.0548211689412055,2.0548211689412055,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.2011431676863271,0.2011431676863271,0.38364379200000004,0.38364379200000004,0.16062325356970206,0.16062325356970206,0.09900113948684403,0.09900113948684403,0.7132182128722232,0.7132182128722232,0.4395964731624603,0.4395964731624603
1913.0,female,108.0,2021-03-26,1.67222441751796,1.67222441751796,1.8536780012548784,1.8536780012548784,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.18145358373691844,0.18145358373691844,0.38364379200000004,0.38364379200000004,0.14490009940162346,0.14490009940162346,0.08931007580600771,0.08931007580600771,0.7039586311275069,0.7039586311275069,0.43388927247062087,0.43388927247062087
1913.0,female,108.0,2021-04-25,1.50853303575392,1.50853303575392,1.67222441751796,1.67222441751796,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.16369138176403994,0.16369138176403994,0.38364379200000004,0.38364379200000004,0.1307160597235019,0.1307160597235019,0.08056765489587915,0.08056765489587915,0.6936942893315186,0.6936942893315186,0.4275627816836296,0.4275627816836296
1913.0,female,108.0,2021-05-25,1.3608651423345794,1.3608651423345794,1.5085330357539202,1.5085330357539202,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.1476678934193406,0.1476678934193406,0.38364379200000004,0.38364379200000004,0.1179204730721301,0.1179204730721301,0.07268101562830423,0.07268101562830423,0.6823161606633426,0.6823161606633426,0.4205498014435766,0.4205498014435766
1913.0,female,108.0,2021-06-24,1.2276522235363334,1.2276522235363334,1.3608651423345794,1.3608651423345794,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.13321291879824598,0.13321291879824598,0.38364379200000004,0.38364379200000004,0.10637742599469503,0.10637742599469503,0.06556638690289086,0.06556638690289086,0.6697033877683324,0.6697033877683324,0.41277584056964295,0.41277584056964295
1913.0,female,108.0,2021-07-24,1.1074793049428875,1.1074793049428875,1.2276522235363334,1.2276522235363334,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.120172918593446,0.120172918593446,0.38364379200000004,0.38364379200000004,0.09596430938955702,0.09596430938955702,0.05914819783868616,0.05914819783868616,0.6557219990232699,0.6557219990232699,0.40415832482016234,0.40415832482016234
1913.0,female,108.0,2021-08-23,0.9990699217272924,0.9990699217272924,1.1074793049428875,1.1074793049428875,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.1084093832155951,0.1084093832155951,0.38364379200000004,0.38364379200000004,0.08657051616452793,0.08657051616452793,0.05335827506777114,0.05335827506777114,0.6402234855030672,0.6402234855030672,0.3946057197972135,0.3946057197972135
1913.0,female,108.0,2021-09-22,0.9012725601691058,0.9012725601691058,0.9990699217272924,0.9990699217272924,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.09779736155818648,0.09779736155818648,0.38364379200000004,0.38364379200000004,0.07809626637930403,0.07809626637930403,0.04813511860450572,0.04813511860450572,0.6230432235336881,0.6230432235336881,0.38401655867732043,0.38401655867732043
1913.0,female,108.0,2021-10-22,0.8130484263898189,0.8130484263898189,0.9012725601691058,0.9012725601691058,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.08822413377928699,0.08822413377928699,0.38364379200000004,0.38364379200000004,0.07045154739283252,0.07045154739283252,0.04342324859877854,0.04342324859877854,0.6039987260758033,0.6039987260758033,0.3722783644409129,0.3722783644409129
1913.0,female,108.0,2021-11-21,0.7334604123872674,0.7334604123872674,0.8130484263898189,0.8130484263898189,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.07958801400255142,0.07958801400255142,0.38364379200000004,0.38364379200000004,0.06355515775796244,0.06355515775796244,0.03917261603453952,0.03917261603453952,0.582887704365551,0.582887704365551,0.3592664551525761,0.3592664551525761
1913.0,female,108.0,2021-12-21,0.661663142167342,0.661663142167342,0.7334604123872674,0.7334604123872674,0.10301704754462397,0.10301704754462397,0.09788840543723365,0.09788840543723365,0.07179727021992542,0.07179727021992542,0.38364379200000004,0.38364379200000004,0.05733384470772367,0.05733384470772367,0.03533807111411343,0.03533807111411343,0.5594859192233433,0.5594859192233433,0.34484261960189416,0.34484261960189416
1913.0,female,109.0,2022-01-20,0.589320501795417,0.589320501795417,0.661663142167342,0.661663142167342,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.07234264037192512,0.07234264037192512,0.38364379200000004,0.38364379200000004,0.051410286738195574,0.051410286738195574,0.031687049386146915,0.031687049386146915,0.5335447992075318,0.5335447992075318,0.32885364923767574,0.32885364923767574
1913.0,female,109.0,2022-02-19,0.5248874112872473,0.5248874112872473,0.589320501795417,0.589320501795417,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.06443309050816969,0.06443309050816969,0.38364379200000004,0.38364379200000004,0.04578936629106838,0.04578936629106838,0.028222560173885934,0.028222560173885934,0.5118040873745301,0.5118040873745301,0.3154536265330661,0.3154536265330661
1913.0,female,109.0,2022-03-21,0.4674990835860488,0.4674990835860488,0.5248874112872473,0.5248874112872473,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.057388327701198436,0.057388327701198436,0.38364379200000004,0.38364379200000004,0.0407830066386286,0.0407830066386286,0.02513685932262395,0.02513685932262395,0.4873945722455751,0.4873945722455751,0.3004086703490647,0.3004086703490647
1913.0,female,109.0,2022-04-20,0.41638528273673897,0.41638528273673897,0.4674990835860488,0.4674990835860488,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.05111380084930982,0.05111380084930982,0.38364379200000004,0.38364379200000004,0.03632401505436114,0.03632401505436114,0.02238853217824095,0.02238853217824095,0.4599886421450601,0.4599886421450601,0.2835168551955982,0.2835168551955982
1913.0,female,109.0,2022-05-20,0.37085998618399857,0.37085998618399857,0.41638528273673897,0.41638528273673897,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.04552529655274038,0.04552529655274038,0.38364379200000004,0.38364379200000004,0.032352545298112496,0.032352545298112496,0.019940692139092848,0.019940692139092848,0.4292184690913821,0.4292184690913821,0.2645514680127295,0.2645514680127295
1913.0,female,109.0,2022-06-19,0.3303121773382993,0.3303121773382993,0.37085998618399857,0.37085998618399857,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.04054780884569927,0.04054780884569927,0.38364379200000004,0.38364379200000004,0.028815294391327313,0.028815294391327313,0.017760485583442173,0.017760485583442173,0.39467107200320606,0.39467107200320606,0.24325796534719105,0.24325796534719105
1913.0,female,109.0,2022-07-19,0.29419764483255995,0.29419764483255995,0.3303121773382993,0.3303121773382993,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.03611453250573939,0.03611453250573939,0.38364379200000004,0.38364379200000004,0.025664787212501063,0.025664787212501063,0.015818650925424046,0.015818650925424046,0.3558827738845689,0.3558827738845689,0.2193505570040143,0.2193505570040143
1913.0,female,109.0,2022-08-18,0.2620316784033667,0.2620316784033667,0.29419764483255995,0.29419764483255995,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.03216596642919324,0.03216596642919324,0.38364379200000004,0.38364379200000004,0.02285873931106548,0.02285873931106548,0.014089125881428851,0.014089125881428851,0.3123329785960781,0.3123329785960781,0.19250837032082382,0.19250837032082382
1913.0,female,109.0,2022-09-17,0.23338256336471688,0.23338256336471688,0.2620316784033667,0.2620316784033667,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.028649115038649826,0.028649115038649826,0.38364379200000004,0.38364379200000004,0.02035948938772946,0.02035948938772946,0.012548697675837172,0.012548697675837172,0.2634371836872993,0.2634371836872993,0.1623711435837032,0.1623711435837032
1913.0,female,109.0,2022-10-17,0.2078657863605329,0.2078657863605329,0.23338256336471688,0.23338256336471688,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.025516777004183967,0.025516777004183967,0.38364379200000004,0.38364379200000004,0.018133493824325334,0.018133493824325334,0.011176691491352581,0.011176691491352581,0.2085391355122441,0.2085391355122441,0.12853439078392487,0.12853439078392487
1913.0,female,109.0,2022-11-16,0.1851388746286047,0.1851388746286047,0.2078657863605329,0.2078657863605329,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.02272691173192821,0.02272691173192821,0.38364379200000004,0.38364379200000004,0.016150876479005653,0.016150876479005653,0.009954692982476317,0.009954692982476317,0.14690202133804375,0.14690202133804375,0.09054397281945173,0.09054397281945173
1913.0,female,109.0,2022-12-16,0.16489679951127448,0.16489679951127448,0.1851388746286047,0.1851388746286047,0.11578639641889615,0.11578639641889615,0.10933454768987094,0.10933454768987094,0.02024207511733022,0.02024207511733022,0.38364379200000004,0.38364379200000004,0.014385027704378595,0.014385027704378595,0.008866301127845736,0.008866301127845736,0.07769858023192311,0.07769858023192311,0.047890002278731886,0.047890002278731886
1913.0,male,107.0,2020-01-01,1.240821851789735,1.240821851789735,1.3589224780000002,1.3589224780000002,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.1181006262102654,0.1181006262102654,0.372470055,0.372470055,0.10683880807355076,0.10683880807355076,0.06704455135426086,0.06704455135426086,0.8520540343697736,0.8520540343697736,0.5346894213250922,0.5346894213250922
1913.0,male,107.0,2020-01-31,1.1329850619182316,1.1329850619182316,1.2408218517897351,1.2408218517897351,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.10783678987150347,0.10783678987150347,0.372470055,0.372470055,0.09755370878251918,0.09755370878251918,0.06121787350684028,0.06121787350684028,0.8470487283779911,0.8470487283779911,0.5315484419313607,0.5315484419313607
1913.0,male,107.0,2020-03-01,1.034520103492973,1.034520103492973,1.1329850619182316,1.1329850619182316,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.09846495842525864,0.09846495842525864,0.372470055,0.372470055,0.08907555474292621,0.08907555474292621,0.05589757796867297,0.05589757796867297,0.8415670205794944,0.8415670205794944,0.528108506138064,0.528108506138064
1913.0,male,107.0,2020-03-31,0.9446124935832128,0.9446124935832128,1.034520103492973,1.034520103492973,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.08990760990976017,0.08990760990976017,0.372470055,0.372470055,0.08133421631819941,0.08133421631819941,0.051039656292777784,0.051039656292777784,0.8355635673565676,0.8355635673565676,0.5243411594672707,0.5243411594672707
1913.0,male,107.0,2020-04-30,0.8625185339760352,0.8625185339760352,0.9446124935832128,0.9446124935832128,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.08209395960717762,0.08209395960717762,0.372470055,0.372470055,0.0742656586668184,0.0742656586668184,0.046603924698577326,0.046603924698577326,0.8289887093151094,0.8289887093151094,0.5202152391621316,0.5202152391621316
1913.0,male,107.0,2020-05-30,0.7875591594497939,0.7875591594497939,0.8625185339760352,0.8625185339760352,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.07495937452624123,0.07495937452624123,0.372470055,0.372470055,0.06781141205859571,0.06781141205859571,0.04255369167950291,0.04255369167950291,0.8217880605118106,0.8217880605118106,0.5156966164146333,0.5156966164146333
1913.0,male,107.0,2020-06-29,0.7191143206790492,0.7191143206790492,0.7875591594497939,0.7875591594497939,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.06844483877074473,0.06844483877074473,0.372470055,0.372470055,0.061918088224473006,0.061918088224473006,0.038855454498008694,0.038855454498008694,0.8139020585842393,0.8139020585842393,0.5107479140587545,0.5107479140587545
1913.0,male,107.0,2020-07-29,0.6566178553074864,0.6566178553074864,0.7191143206790492,0.7191143206790492,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.062496465371562795,0.062496465371562795,0.372470055,0.372470055,0.05653693873917269,0.05653693873917269,0.03547862205746141,0.03547862205746141,0.8052654720625958,0.8052654720625958,0.5053281973938398,0.5053281973938398
1913.0,male,107.0,2020-08-28,0.5995528047633335,0.5995528047633335,0.6566178553074864,0.6566178553074864,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.057065050544152944,0.057065050544152944,0.372470055,0.372470055,0.05162345178373233,0.05162345178373233,0.0323952618585557,0.0323952618585557,0.795806860787718,0.795806860787718,0.4993926355807394,0.4993926355807394
1913.0,male,107.0,2020-09-27,0.5474471380788866,0.5474471380788866,0.5995528047633335,0.5995528047633335,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.05210566668444693,0.05210566668444693,0.372470055,0.372470055,0.04713698395242,0.04713698395242,0.029579868947128007,0.029579868947128007,0.7854479849720187,0.7854479849720187,0.49289213080985184,0.49289213080985184
1913.0,male,107.0,2020-10-27,0.49986984734241374,0.49986984734241374,0.5474471380788866,0.5474471380788866,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.04757729073647284,0.04757729073647284,0.372470055,0.372470055,0.0430404240584096,0.0430404240584096,0.027009154942150452,0.027009154942150452,0.774103158015224,0.774103158015224,0.4857729121736199,0.4857729121736199
1913.0,male,107.0,2020-11-26,0.45642738248477616,0.45642738248477616,0.4998698473424138,0.4998698473424138,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.043442464857637614,0.043442464857637614,0.372470055,0.372470055,0.03929988615728178,0.03929988615728178,0.024661855398785296,0.024661855398785296,0.7616785377215274,0.7616785377215274,0.47797609088407056,0.47797609088407056
1913.0,male,107.0,2020-12-26,0.41676039591001707,0.41676039591001707,0.45642738248477616,0.45642738248477616,0.09091814635346555,0.09091814635346555,0.08690755221304491,0.08690755221304491,0.0396669865747591,0.0396669865747591,0.372470055,0.372470055,0.03588442924910109,0.03588442924910109,0.0225185539130448,0.0225185539130448,0.7480713500552514,0.7480713500552514,0.46943717315624767,0.46943717315624767
1913.0,male,108.0,2021-01-25,0.376701504089453,0.376701504089453,0.41676039591001707,0.41676039591001707,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.040058891820564047,0.040058891820564047,0.372470055,0.372470055,0.03260802328764945,0.03260802328764945,0.02046251106025738,0.02046251106025738,0.7331690390140687,0.7331690390140687,0.4600855267282014,0.4600855267282014
1913.0,male,108.0,2021-02-24,0.3404930616629291,0.3404930616629291,0.376701504089453,0.376701504089453,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.03620844242652391,0.03620844242652391,0.372470055,0.372470055,0.029473749277495152,0.029473749277495152,0.018495660263050325,0.018495660263050325,0.7245731506715867,0.7245731506715867,0.4546913493894175,0.4546913493894175
1913.0,male,108.0,2021-03-26,0.3077649645196658,0.3077649645196658,0.3404930616629291,0.3404930616629291,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.03272809714326332,0.03272809714326332,0.372470055,0.372470055,0.026640740802024446,0.026640740802024446,0.016717862610253657,0.016717862610253657,0.715063165205852,0.715063165205852,0.44872354873315423,0.44872354873315423
1913.0,male,108.0,2021-04-25,0.2781826828517241,0.2781826828517241,0.3077649645196658,0.3077649645196658,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.0295822816679417,0.0295822816679417,0.372470055,0.372470055,0.02408004030293383,0.02408004030293383,0.01511094636689785,0.01511094636689785,0.7045418764274112,0.7045418764274112,0.4421211249646902,0.4421211249646902
1913.0,male,108.0,2021-05-25,0.25144384176204065,0.25144384176204065,0.2781826828517241,0.2781826828517241,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.026738841089683416,0.026738841089683416,0.372470055,0.372470055,0.0217654736142643,0.0217654736142643,0.013658486460058229,0.013658486460058229,0.6929017411235039,0.6929017411235039,0.4348165914976367,0.4348165914976367
1913.0,male,108.0,2021-06-24,0.22727513054345505,0.22727513054345505,0.25144384176204065,0.25144384176204065,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.024168711218585614,0.024168711218585614,0.372470055,0.372470055,0.019673382423513523,0.019673382423513523,0.012345636590191408,0.012345636590191408,0.6800237798065496,0.6800237798065496,0.4267352851406962,0.4267352851406962
1913.0,male,108.0,2021-07-24,0.2054295090369658,0.2054295090369658,0.22727513054345505,0.22727513054345505,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.021845621506489235,0.021845621506489235,0.372470055,0.372470055,0.017782382448510443,0.017782382448510443,0.011158977479882724,0.011158977479882724,0.6657763605669031,0.6657763605669031,0.41779460292884896,0.41779460292884896
1913.0,male,108.0,2021-08-23,0.18568368251404402,0.18568368251404402,0.2054295090369658,0.2054295090369658,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.01974582652292178,0.01974582652292178,0.372470055,0.372470055,0.016073144858260675,0.016073144858260675,0.010086379708881354,0.010086379708881354,0.6500138535990494,0.6500138535990494,0.4079031577982495,0.4079031577982495
1913.0,male,108.0,2021-09-22,0.1678358192725472,0.1678358192725472,0.18568368251404402,0.18568368251404402,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.017847863241496807,0.017847863241496807,0.372470055,0.372470055,0.014528198703558542,0.014528198703558542,0.009116879733393164,0.009116879733393164,0.6325751426484892,0.6325751426484892,0.3969598444745737,0.3969598444745737
1913.0,male,108.0,2021-10-22,0.1517034876166709,0.1517034876166709,0.1678358192725472,0.1678358192725472,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.016132331655876297,0.016132331655876297,0.372470055,0.372470055,0.013131752337913073,0.013131752337913073,0.008240567822364212,0.008240567822364212,0.6132819781640971,0.6132819781640971,0.38485280602680716,0.38485280602680716
1913.0,male,108.0,2021-11-21,0.13712179113380596,0.13712179113380596,0.1517034876166709,0.1517034876166709,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.014581696482864944,0.014581696482864944,0.372470055,0.372470055,0.011869532003444254,0.011869532003444254,0.007448486765297113,0.007448486765297113,0.591937155322713,0.591937155322713,0.3714582905231186,0.3714582905231186
1913.0,male,108.0,2021-12-21,0.12394168320805887,0.12394168320805887,0.13712179113380596,0.13712179113380596,0.10105835902026065,0.10105835902026065,0.09611971822104992,0.09611971822104992,0.01318010792574709,0.01318010792574709,0.372470055,0.372470055,0.010728635931857458,0.010728635931857458,0.006732540316243534,0.006732540316243534,0.568322498302676,0.568322498302676,0.35663938610214097,0.35663938610214097
1913.0,male,109.0,2022-01-20,0.11077284201587963,0.11077284201587963,0.12394168320805887,0.12394168320805887,0.1123295221623136,0.1123295221623136,0.10625030136207625,0.10625030136207625,0.01316884119217924,0.01316884119217924,0.372470055,0.372470055,0.009645802406463224,0.009645802406463224,0.0060530298536087355,0.0060530298536087355,0.5421966302025772,0.5421966302025772,0.34024462153020874,0.34024462153020874
1913.0,male,109.0,2022-02-19,0.09900319416895875,0.09900319416895875,0.11077284201587963,0.11077284201587963,0.1123295221623136,0.1123295221623136,0.10625030136207625,0.10625030136207625,0.011769647846920873,0.011769647846920873,0.372470055,0.372470055,0.008620932993897467,0.008620932993897467,0.0054098936075091635,0.0054098936075091635,0.5195764550514194,0.5195764550514194,0.3260497842617122,0.3260497842617122
1913.0,male,109.0,2022-03-21,0.08848407495269874,0.08848407495269874,0.09900319416895875,0.09900319416895875,0.1123295221623136,0.1123295221623136,0.10625030136207625,0.10625030136207625,0.010519119216260017,0.010519119216260017,0.372470055,0.372470055,0.0077049562652735945,0.0077049562652735945,0.004835090781374544,0.004835090781374544,0.4942671596350055,0.4942671596350055,0.31016744350106135,0.31016744350106135
1913.0,male,109.0,2022-04-20,0.07908261532322995,0.07908261532322995,0.08848407495269874,0.08848407495269874,0.1123295221623136,0.1123295221623136,0.10625030136207625,0.10625030136207625,0.009401459629468784,0.009401459629468784,0.372470055,0.372470055,0.006886302340106658,0.006886302340106658,0.004321360928740503,0.004321360928740503,0.4659490573128619,0.4659490573128619,0.29239698630834215,0.29239698630834215
1913.0,male,109.0,2022-05-20,0.07068006361263562,0.07068006361263562,0.07908261532322995,0.07908261532322995,0.1123295221623136,0.1123295221623136,0.10625030136207625,0.10625030136207625,0.008402551710594331,0.008402551710594331,0.372470055,0.372470055,0.0061546306411999555,0.0061546306411999555,0.003862215027767523,0.003862215027767523,0.434264456618394,0.434264456618394,0.27251395057719574,0.27251395057719574
1913.0,male,109.0,2022-06-19,0.06317028555350238,0.06317028555350238,0.07068006361263562,0.07068006361263562,0.1123295221623136,0.1123295221623136,0.10625030136207625,0.10625030136207625,0.007509778059133255,0.007509778059133255,0.372470055,0.372470055,0.005500699280800192,0.005500699280800192,0.003451853517142084,0.003451853517142084,0.39881314318829686,0.39881314318829686,0.2502671898102291,0.2502671898102291
1913.0,male,109.0,2022-07-19,0.05645842367631434,0.05645842367631434,0.06317028555350238,0.06317028555350238,0.1123295221623136,0.1123295221623136,0.10625030136207625,0.10625030136207625,0.006711861877188039,0.006711861877188039,0.372470055,0.372470055,0.004916248324513016,0.004916248324513016,0.003085093040687995,0.003085093040687995,0.35914732457697307,0.35914732457697307,0.2253757008386851,0.2253757008386851
1913.0,male,109.0,2022-08-18,0.05045969914627816,0.05045969914627816,0.05645842367631434,0.05645842367631434,0.1123295221623136,0.1123295221623136,0.10625030136207625,0.10625030136207625,0.005998724530036179,0.005998724530036179,0.372470055,0.372470055,0.004393895458462705,0.004393895458462705,0.0027573009753848513,0.0027573009753848513,0.31476597410292584,0.31476597410292584,0.19752507441668052,0.19752507441668052
