year_of_birth,sex,age,date,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,expenditure,bau_expenditure,COVID19_deaths
1913.0,female,107.0,2020-01-01,34.209904116507765,34.209904116507765,37.49363265,37.49363265,0.09165592636516133,0.09165592636516126,0.08758096512401381,0.08758096512401381,3.2837285334922357,3.2837285334922357,0.38364387,0.38364387,2.9467206890345654,2.9467206890345654,1.8117620017238634,1.8117620017238634,43668.27785364736,43668.27785364736,0.0
1913.0,female,107.0,2020-01-31,31.212735522025586,31.213767697184043,34.209904116507765,34.209904116507765,0.09168899485707813,0.09165592636516126,0.08761113694662226,0.08758096512401381,2.9971685944821784,2.996136419323723,0.3836151745848819,0.38364387,2.6886016289808228,2.6886440471380193,1.6490708154173772,1.6490200601771614,39750.70808498177,39745.76467854957,0.0012251186547584023
1913.0,female,107.0,2020-03-01,28.478152768233848,28.4800357971079,31.212735522025586,31.213767697184043,0.09168897756286819,0.09165592636516126,0.08761112116757763,0.08758096512401381,2.734582753791738,2.7337319000761444,0.3836149822936236,0.38364387,2.453050203709292,2.4531700066147373,1.5008934948949213,1.5008964512333014,36178.8957463645,36175.59215815726,0.001117784616520502
1913.0,female,107.0,2020-03-31,25.98315032546559,25.985726775230727,28.478152768233848,28.4800357971079,0.09168896024247936,0.09165592636516126,0.08761110536464733,0.08758096512401381,2.495002442768259,2.4943090218771715,0.38361478971128693,0.38364387,2.2381357435766893,2.2383190098221353,1.366030677401683,1.3660780797795158,32928.03029568436,32926.11121153266,0.00101985425304327
1913.0,female,107.0,2020-04-30,23.707319330354462,23.709871744807092,25.98315032546559,25.985726775230727,0.09166443056525392,0.09165592636516126,0.08758872448506105,0.08758096512401381,2.27583099511113,2.2758550304236342,0.3836201063622556,0.38364387,2.0420740954446597,2.0422848706864856,1.24328941027558,1.2433697997757533,29966.697832231526,29968.515643765495,0.0002777622934122074
1913.0,female,107.0,2020-05-30,21.63081924789947,21.633338294430303,23.707319330354462,23.709871744807092,0.09166471818026502,0.09165592636516126,0.08758898690820249,0.08758096512401381,2.076500082454993,2.0765334503767905,0.38362330430263897,0.38364387,1.8632111744487916,1.8634195906535915,1.1315950012333922,1.1316838194518983,27274.69246177803,27276.58678307707,0.00025343344842218687
1913.0,female,107.0,2020-06-29,19.736192028042137,19.73866964774981,21.63081924789947,21.633338294430303,0.09166500577062434,0.09165592636516126,0.08758924930877587,0.08758096512401381,1.8946272198573346,1.8946686466804927,0.38362650196892356,0.38364387,1.7000141620249976,1.7002195044731552,1.0299346785150951,1.0300300581855992,24824.511499677385,24826.461055955413,0.00023123546942623537
1913.0,female,107.0,2020-07-29,18.00751247242625,18.009937909735804,19.736192028042137,19.73866964774981,0.09166507861054507,0.09165592636516126,0.08758931576870022,0.08758096512401381,1.7286795556158867,1.728731738014006,0.38362731186310517,0.38364387,1.551111143854865,1.5513126393487238,0.9374107819186688,0.9375073695757873,22594.437212194236,22596.418439907895,0.00021098172824562903
1913.0,female,107.0,2020-08-28,16.43024205192178,16.43261016577758,18.00751247242625,18.009937909735804,0.09166536615029186,0.09165592636516126,0.08758957812299961,0.08758096512401381,1.577270420504469,1.5773277439582256,0.38363050896663814,0.38364387,1.4152501859321107,1.4154471811854816,0.8531952899638889,0.8532955529056424,20564.69252782403,20566.689918494307,0.00019250198302889652
1913.0,female,107.0,2020-09-27,14.99112434406677,14.993426307952097,16.43024205192178,16.43261016577758,0.0916653486778473,0.09165592636516126,0.08758956218095892,0.08758096512401381,1.439117707855009,1.439183857825481,0.3836303146936209,0.38364387,1.291289029972132,1.291480950975192,0.7765497461164196,0.7766480821777537,18717.28789619554,18719.282231756166,0.00017564081554755464
