year_of_birth,sex,age,date,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,expenditure,bau_expenditure,COVID19_deaths
1913.0,female,107.0,2020-01-01,34.209904116507765,34.209904116507765,37.49363265,37.49363265,0.09165592636516133,0.09165592636516126,0.08758096512401381,0.08758096512401381,3.2837285334922357,3.2837285334922357,0.38364387,0.38364387,2.9467206890345654,2.9467206890345654,1.8117620017238634,1.8117620017238634,43668.27785364736,43668.27785364736,0.0
1913.0,female,107.0,2020-01-31,31.21260205030891,31.213767697184043,34.209904116507765,34.209904116507765,0.09169327106035925,0.09165592636516126,0.08761503849853025,0.08758096512401381,2.9973020661988565,2.996136419323723,0.38361539120658733,0.38364387,2.688596143841781,2.6886440471380193,1.649066871525931,1.6490200601771614,39751.28529037222,39745.76467854957,0.001371401607366658
1913.0,female,107.0,2020-03-01,28.477909212534726,28.4800357971079,31.21260205030891,31.213767697184043,0.09169325376614933,0.09165592636516126,0.08761502271955302,0.08758096512401381,2.734692837774182,2.7337319000761444,0.383615198915329,0.38364387,2.4530347094319302,2.4531700066147373,1.5008834872855121,1.5008964512333014,36179.26637655524,36175.59215815726,0.0012512462027402822
1913.0,female,107.0,2020-03-31,25.937915498224797,25.985726775230727,28.477909212534726,28.4800357971079,0.09342285429644463,0.09165592636516126,0.08919172033851186,0.08758096512401381,2.5399937143099276,2.4943090218771715,0.3837025485076469,0.38364387,2.2362667689353226,2.2383190098221353,1.3646956333343172,1.3660780797795158,33121.01848669798,32926.11121153266,0.050352973111914966
1913.0,female,107.0,2020-04-30,23.624454704845714,23.709871744807092,25.937915498224797,25.985726775230727,0.09342342523421991,0.09165592636516126,0.08919224035321638,0.08758096512401381,2.313460793379082,2.2758550304236342,0.3837088966636805,0.38364387,2.0368097343727602,2.0422848706864856,1.2399056389752827,1.2433697997757533,30092.679517511664,29968.515643765495,0.045861904815904436
1913.0,female,107.0,2020-05-30,21.517324378071066,21.633338294430303,23.624454704845714,23.709871744807092,0.09342399614734342,0.09165592636516126,0.08919276034517087,0.08758096512401381,2.1071303267746484,2.0765334503767905,0.38371524454561523,0.38364387,1.855141606147265,1.8634195906535915,1.1265260024356287,1.1316838194518983,27341.213673911476,27276.58678307707,0.04177137877850796
1913.0,female,107.0,2020-06-29,19.598123633232355,19.73866964774981,21.517324378071066,21.633338294430303,0.09342456703428803,0.09165592636516126,0.08919328031298468,0.08758096512401381,1.9192007448387114,1.8946686466804927,0.38372159213647156,0.38364387,1.6896759456700035,1.7002195044731552,1.0235134595966733,1.0300300581855992,24841.308596851417,24826.461055955413,0.03804567420182914
1913.0,female,107.0,2020-07-29,17.850099841592012,18.009937909735804,19.598123633232355,19.73866964774981,0.09342472707892184,0.09165592636516126,0.08919342608270087,0.08758096512401381,1.748023791640343,1.728731738014006,0.3837233716444174,0.38364387,1.5389680880064807,1.5513126393487238,0.9299272025901523,0.9375073695757873,22569.9751811233,22596.418439907895,0.034652255718048905
1913.0,female,107.0,2020-08-28,16.257982188279637,16.43261016577758,17.850099841592012,18.009937909735804,0.0934251018192367,0.09165592636516126,0.0891937673985792,0.08758096512401381,1.5921176533123735,1.5773277439582256,0.3837275383156271,0.38364387,1.4017020012276018,1.4154471811854816,0.8448946297744045,0.8532955529056424,20506.310559138197,20566.689918494307,0.03156150230906226
1913.0,female,107.0,2020-09-27,14.834094736366547,14.993426307952097,16.257982188279637,16.43261016577758,0.09165577002898521,0.09165592636516126,0.08758082247989973,0.08758096512401381,1.4238874519130906,1.439183857825481,0.38364213172573863,0.38364387,1.2777565859443638,1.291480950975192,0.7683969321663837,0.7766480821777537,18520.356876358426,18719.282231756166,0.0
