scenario,sex,age_start,age_end,time_start,time_end,month,draw_0,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,draw_8,draw_9,draw_10,draw_11,draw_12,draw_13,draw_14,draw_15,draw_16,draw_17,draw_18,draw_19,draw_20,draw_21,draw_22,draw_23,draw_24,draw_25,draw_26,draw_27,draw_28,draw_29,draw_30,draw_31,draw_32,draw_33,draw_34,draw_35,draw_36,draw_37,draw_38,draw_39,draw_40,draw_41,draw_42,draw_43,draw_44,draw_45,draw_46,draw_47,draw_48,draw_49,draw_50,draw_51,draw_52,draw_53,draw_54,draw_55,draw_56,draw_57,draw_58,draw_59,draw_60,draw_61,draw_62,draw_63,draw_64,draw_65,draw_66,draw_67,draw_68,draw_69,draw_70,draw_71,draw_72,draw_73,draw_74,draw_75,draw_76,draw_77,draw_78,draw_79,draw_80,draw_81,draw_82,draw_83,draw_84,draw_85,draw_86,draw_87,draw_88,draw_89,draw_90,draw_91,draw_92,draw_93,draw_94,draw_95,draw_96,draw_97,draw_98,draw_99,draw_100
flatten_60inf,female,0,5,0,.082135521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flatten_60inf,female,0,5,.082135521,.16427104,1,.01229958,.012309098,.01256644,.017342059,.0098558003,.010683032,.010879238,.014178017,.0082452875,.0075723878,.015903253,.01259861,.018419279,.012921843,.01681843,.016176561,.012014519,.010323448,.0069322707,.013736884,.016529851,.012508435,.016081396,.010587397,.018164352,.016942507,.021732096,.010688961,.011662548,.020052677,.015024713,.015860915,.012472694,.011931235,.014765165,.012262111,.0046963403,.010741547,.010375628,.01267265,.016215118,.017447885,.020456038,.012448378,.01712285,.010054352,.015577533,.017313853,.01650881,.0089779627,.0097923446,.015919961,.020151837,.014647081,.011061526,.014370766,.011820777,.018465606,.0071332366,.015781354,.010536276,.013522153,.011765856,.013446948,.010803195,.014448388,.011823581,.010347739,.010406055,.017002787,.017378703,.015435548,.013206293,.0090574184,.013231286,.0083915917,.012833534,.015288004,.01333192,.024389774,.0096761649,.017968576,.0093332119,.0068461802,.011573166,.012907601,.0097755753,.014380636,.013126426,.015546258,.012241317,.012820973,.012388968,.010812464,.015915956,.0056303036,.013936523,.013404368,.012560994,.00695471,.011982922
flatten_60inf,female,0,5,.16427104,.24640657,2,.01229958,.012309098,.01256644,.017342059,.0098558003,.010683032,.010879238,.014178017,.0082452875,.0075723878,.015903253,.01259861,.018419279,.012921843,.01681843,.016176561,.012014519,.010323448,.0069322707,.013736884,.016529851,.012508435,.016081396,.010587397,.018164352,.016942507,.021732096,.010688961,.011662548,.020052677,.015024713,.015860915,.012472694,.011931235,.014765165,.012262111,.0046963403,.010741547,.010375628,.01267265,.016215118,.017447885,.020456038,.012448378,.01712285,.010054352,.015577533,.017313853,.01650881,.0089779627,.0097923446,.015919961,.020151837,.014647081,.011061526,.014370766,.011820777,.018465606,.0071332366,.015781354,.010536276,.013522153,.011765856,.013446948,.010803195,.014448388,.011823581,.010347739,.010406055,.017002787,.017378703,.015435548,.013206293,.0090574184,.013231286,.0083915917,.012833534,.015288004,.01333192,.024389774,.0096761649,.017968576,.0093332119,.0068461802,.011573166,.012907601,.0097755753,.014380636,.013126426,.015546258,.012241317,.012820973,.012388968,.010812464,.015915956,.0056303036,.013936523,.013404368,.012560994,.00695471,.011982922
flatten_60inf,female,0,5,.24640657,.32854208,3,1.635844,1.6371099,1.6713365,2.3064935,1.3108214,1.4208432,1.4469386,1.8856761,1.0966232,1.0071275,2.1151326,1.6756151,2.4497643,1.7186049,2.2368512,2.1514828,1.597931,1.3730184,.92199206,1.8270055,2.1984704,1.6636219,2.1388257,1.4081237,2.415859,2.2533531,2.8903687,1.4216317,1.5511187,2.667006,1.998287,2.1095016,1.6588683,1.5868542,1.9637668,1.6308606,.62461329,1.4286257,1.3799585,1.6854622,2.1566105,2.320569,2.7206528,1.6556342,2.277339,1.3372287,2.0718119,2.3027425,2.1956718,1.1940688,1.3023818,2.1173549,2.6801941,1.9480617,1.4711831,1.9113117,1.5721632,2.4559257,.94872051,2.0989199,1.4013245,1.7984463,1.5648588,1.788444,1.4368247,1.9216356,1.5725362,1.3762493,1.3840053,2.2613707,2.3113673,2.0529277,1.7564369,1.2046368,1.759761,1.1160817,1.7068601,2.0333045,1.7731454,3.2438397,1.2869298,2.3898206,1.2413173,.91054195,1.5392311,1.7167108,1.3001516,1.9126244,1.7458146,2.0676525,1.6280951,1.7051893,1.6477327,1.4380575,2.1168222,.74883032,1.8535576,1.782781,1.6706121,.92497641,1.5937289
flatten_60inf,female,0,5,.32854208,.41067761,4,1.635844,1.6371099,1.6713365,2.3064935,1.3108214,1.4208432,1.4469386,1.8856761,1.0966232,1.0071275,2.1151326,1.6756151,2.4497643,1.7186049,2.2368512,2.1514828,1.597931,1.3730184,.92199206,1.8270055,2.1984704,1.6636219,2.1388257,1.4081237,2.415859,2.2533531,2.8903687,1.4216317,1.5511187,2.667006,1.998287,2.1095016,1.6588683,1.5868542,1.9637668,1.6308606,.62461329,1.4286257,1.3799585,1.6854622,2.1566105,2.320569,2.7206528,1.6556342,2.277339,1.3372287,2.0718119,2.3027425,2.1956718,1.1940688,1.3023818,2.1173549,2.6801941,1.9480617,1.4711831,1.9113117,1.5721632,2.4559257,.94872051,2.0989199,1.4013245,1.7984463,1.5648588,1.788444,1.4368247,1.9216356,1.5725362,1.3762493,1.3840053,2.2613707,2.3113673,2.0529277,1.7564369,1.2046368,1.759761,1.1160817,1.7068601,2.0333045,1.7731454,3.2438397,1.2869298,2.3898206,1.2413173,.91054195,1.5392311,1.7167108,1.3001516,1.9126244,1.7458146,2.0676525,1.6280951,1.7051893,1.6477327,1.4380575,2.1168222,.74883032,1.8535576,1.782781,1.6706121,.92497641,1.5937289
flatten_60inf,female,0,5,.41067761,.49281314,5,1.635844,1.6371099,1.6713365,2.3064935,1.3108214,1.4208432,1.4469386,1.8856761,1.0966232,1.0071275,2.1151326,1.6756151,2.4497643,1.7186049,2.2368512,2.1514828,1.597931,1.3730184,.92199206,1.8270055,2.1984704,1.6636219,2.1388257,1.4081237,2.415859,2.2533531,2.8903687,1.4216317,1.5511187,2.667006,1.998287,2.1095016,1.6588683,1.5868542,1.9637668,1.6308606,.62461329,1.4286257,1.3799585,1.6854622,2.1566105,2.320569,2.7206528,1.6556342,2.277339,1.3372287,2.0718119,2.3027425,2.1956718,1.1940688,1.3023818,2.1173549,2.6801941,1.9480617,1.4711831,1.9113117,1.5721632,2.4559257,.94872051,2.0989199,1.4013245,1.7984463,1.5648588,1.788444,1.4368247,1.9216356,1.5725362,1.3762493,1.3840053,2.2613707,2.3113673,2.0529277,1.7564369,1.2046368,1.759761,1.1160817,1.7068601,2.0333045,1.7731454,3.2438397,1.2869298,2.3898206,1.2413173,.91054195,1.5392311,1.7167108,1.3001516,1.9126244,1.7458146,2.0676525,1.6280951,1.7051893,1.6477327,1.4380575,2.1168222,.74883032,1.8535576,1.782781,1.6706121,.92497641,1.5937289
flatten_60inf,female,0,5,.49281314,.57494867,6,1.635844,1.6371099,1.6713365,2.3064935,1.3108214,1.4208432,1.4469386,1.8856761,1.0966232,1.0071275,2.1151326,1.6756151,2.4497643,1.7186049,2.2368512,2.1514828,1.597931,1.3730184,.92199206,1.8270055,2.1984704,1.6636219,2.1388257,1.4081237,2.415859,2.2533531,2.8903687,1.4216317,1.5511187,2.667006,1.998287,2.1095016,1.6588683,1.5868542,1.9637668,1.6308606,.62461329,1.4286257,1.3799585,1.6854622,2.1566105,2.320569,2.7206528,1.6556342,2.277339,1.3372287,2.0718119,2.3027425,2.1956718,1.1940688,1.3023818,2.1173549,2.6801941,1.9480617,1.4711831,1.9113117,1.5721632,2.4559257,.94872051,2.0989199,1.4013245,1.7984463,1.5648588,1.788444,1.4368247,1.9216356,1.5725362,1.3762493,1.3840053,2.2613707,2.3113673,2.0529277,1.7564369,1.2046368,1.759761,1.1160817,1.7068601,2.0333045,1.7731454,3.2438397,1.2869298,2.3898206,1.2413173,.91054195,1.5392311,1.7167108,1.3001516,1.9126244,1.7458146,2.0676525,1.6280951,1.7051893,1.6477327,1.4380575,2.1168222,.74883032,1.8535576,1.782781,1.6706121,.92497641,1.5937289
flatten_60inf,female,0,5,.57494867,.65708417,7,1.635844,1.6371099,1.6713365,2.3064935,1.3108214,1.4208432,1.4469386,1.8856761,1.0966232,1.0071275,2.1151326,1.6756151,2.4497643,1.7186049,2.2368512,2.1514828,1.597931,1.3730184,.92199206,1.8270055,2.1984704,1.6636219,2.1388257,1.4081237,2.415859,2.2533531,2.8903687,1.4216317,1.5511187,2.667006,1.998287,2.1095016,1.6588683,1.5868542,1.9637668,1.6308606,.62461329,1.4286257,1.3799585,1.6854622,2.1566105,2.320569,2.7206528,1.6556342,2.277339,1.3372287,2.0718119,2.3027425,2.1956718,1.1940688,1.3023818,2.1173549,2.6801941,1.9480617,1.4711831,1.9113117,1.5721632,2.4559257,.94872051,2.0989199,1.4013245,1.7984463,1.5648588,1.788444,1.4368247,1.9216356,1.5725362,1.3762493,1.3840053,2.2613707,2.3113673,2.0529277,1.7564369,1.2046368,1.759761,1.1160817,1.7068601,2.0333045,1.7731454,3.2438397,1.2869298,2.3898206,1.2413173,.91054195,1.5392311,1.7167108,1.3001516,1.9126244,1.7458146,2.0676525,1.6280951,1.7051893,1.6477327,1.4380575,2.1168222,.74883032,1.8535576,1.782781,1.6706121,.92497641,1.5937289
flatten_60inf,female,0,5,.65708417,.73921973,8,1.635844,1.6371099,1.6713365,2.3064935,1.3108214,1.4208432,1.4469386,1.8856761,1.0966232,1.0071275,2.1151326,1.6756151,2.4497643,1.7186049,2.2368512,2.1514828,1.597931,1.3730184,.92199206,1.8270055,2.1984704,1.6636219,2.1388257,1.4081237,2.415859,2.2533531,2.8903687,1.4216317,1.5511187,2.667006,1.998287,2.1095016,1.6588683,1.5868542,1.9637668,1.6308606,.62461329,1.4286257,1.3799585,1.6854622,2.1566105,2.320569,2.7206528,1.6556342,2.277339,1.3372287,2.0718119,2.3027425,2.1956718,1.1940688,1.3023818,2.1173549,2.6801941,1.9480617,1.4711831,1.9113117,1.5721632,2.4559257,.94872051,2.0989199,1.4013245,1.7984463,1.5648588,1.788444,1.4368247,1.9216356,1.5725362,1.3762493,1.3840053,2.2613707,2.3113673,2.0529277,1.7564369,1.2046368,1.759761,1.1160817,1.7068601,2.0333045,1.7731454,3.2438397,1.2869298,2.3898206,1.2413173,.91054195,1.5392311,1.7167108,1.3001516,1.9126244,1.7458146,2.0676525,1.6280951,1.7051893,1.6477327,1.4380575,2.1168222,.74883032,1.8535576,1.782781,1.6706121,.92497641,1.5937289
flatten_60inf,female,0,5,.73921973,.82135522,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
