year_of_birth,sex,age,date,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,expenditure,bau_expenditure,COVID19_deaths
1913.0,female,107.0,2020-01-01,76.47102317530799,76.471023175308,83.31443395,83.31443395,0.08570992381846412,0.08570992381846397,0.0821395579402121,0.082139557940212,6.843410774691999,6.84341077469199,0.43510538,0.43510538,6.566525635286629,6.56652563528663,3.700271047458068,3.700271047458069,97613.77513363655,97613.77513363656,0.0
1913.0,female,107.0,2020-01-31,70.18750710503326,70.1897271364525,76.47102317530799,76.471023175308,0.08574155332635977,0.08570992381846397,0.08216858895519052,0.082139557940212,6.283516070274731,6.281296038855506,0.4350516915443309,0.43510538,6.0270628882332025,6.027154122401117,3.388249209129547,3.387978499772418,89387.38059996288,89375.44498573054,0.0027385659054017727
1913.0,female,107.0,2020-03-01,64.42030099824531,64.42437397752019,70.18750710503326,70.1897271364525,0.08574151740111491,0.08570992381846397,0.08216855598187178,0.082139557940212,5.767206106787949,5.76535315893231,0.43505121616041376,0.43510538,5.531827730271721,5.532086347149562,3.1021949749920195,3.1020425713963147,81840.7495046942,81832.4069063157,0.0025135418091941156
1913.0,female,107.0,2020-03-31,59.12698001784515,59.13258437843179,64.42030099824531,64.42437397752019,0.08574148140158937,0.08570992381846397,0.08216852294037469,0.082139557940212,5.293320980400162,5.291789599088405,0.43505073979357095,0.43510538,5.0772855212091965,5.077683220107615,2.8402910859522295,2.8402388372303573,74931.25400538262,74925.98018560889,0.0023070077083325734
1913.0,female,107.0,2020-04-30,54.269921694216336,54.27546003772512,59.12698001784515,59.13258437843179,0.0857171897436469,0.08570992381846397,0.08214622702128371,0.082139557940212,4.857058323628813,4.857124340706672,0.4350605649841362,0.43510538,4.660146645701157,4.660604565047544,2.6004813856590605,2.6005306074444015,68598.81855810633,68602.43660193482,0.0006320729151999062
1913.0,female,107.0,2020-05-30,49.81183260034669,49.817297743224735,54.269921694216336,54.27546003772512,0.08571758695740712,0.08570992381846397,0.08214659160535986,0.082139557940212,4.458089093869649,4.458162294500383,0.4350658211496568,0.43510538,4.277332368269713,4.277784566340404,2.3809681101483173,2.3810530831448715,62808.78844020835,62812.58244555377,0.0005801505100138901
1913.0,female,107.0,2020-06-29,45.719942173337785,45.72532692882034,49.81183260034669,49.817297743224735,0.08571798409854965,0.08570992381846397,0.08214695612263878,0.082139557940212,4.091890427008908,4.091970814404401,0.43507107635425757,0.43510538,3.925963346863745,3.926409233097743,2.179983648545809,2.1800988492595197,57507.43848869767,57511.37581851161,0.0005324931229981379
1913.0,female,107.0,2020-07-29,41.96418372461005,41.969468788215366,45.719942173337785,45.72532692882034,0.08571808811784329,0.08570992381846397,0.08214705159705904,0.082139557940212,3.7557584487277347,3.755858140604974,0.43507245279857915,0.43510538,3.6034572286827875,3.6038957143987274,1.9959780628814976,1.9961045917822162,52653.54132211657,52657.57623331421,0.000488750433787603
1913.0,female,107.0,2020-08-28,38.5169344679624,38.52211517496583,41.96418372461005,41.969468788215366,0.08571848511181028,0.08570992381846397,0.08214741597906983,0.082139557940212,3.4472492566476536,3.447353613249535,0.4350777060556668,0.43510538,3.3074432133933884,3.3078733135553917,1.8274908242471608,1.827638936045207,48209.316672671484,48213.42378449568,0.00044860102668516777
1913.0,female,107.0,2020-09-27,35.352869118093665,35.35792566357221,38.5169344679624,38.52211517496583,0.0857184486760243,0.08570992381846397,0.08214738253638898,0.082139557940212,3.1640653498687334,3.1641895113936256,0.4350772239159697,0.43510538,3.035745352851619,3.036166061857728,1.6732428318851205,1.6733913114072398,44140.20862356496,44144.34539721067,0.00041174961153742356
1913.0,female,107.0,2020-10-27,32.44872359673049,32.45364127988351,35.352869118093665,35.35792566357221,0.08571844430482756,0.08570992381846397,0.08214737852427456,0.082139557940212,2.904145521363177,2.9042843836886982,0.43507716607372987,0.43510538,2.786366823896883,2.78677672370366,1.532012907287085,1.5321617557309348,40414.55387300616,40418.68586762551,0.0003779254586892492
1913.0,female,107.0,2020-11-26,29.783146147186418,29.787913531603664,32.44872359673049,32.45364127988351,0.0857184399269788,0.08570992381846397,0.08214737450605458,0.082139557940212,2.66557744954407,2.6657277482798474,0.43507710814346684,0.43510538,2.557474099065078,2.557872115540569,1.4027034892972416,1.4028515803338022,37003.36321094397,37007.46160274959,0.00034687987298034337
