year_of_birth,sex,age,date,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,expenditure,bau_expenditure,COVID19_deaths
1913.0,female,107.0,2020-01-01,76.471023175308,76.471023175308,83.31443395,83.31443395,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,6.84341077469199,6.84341077469199,0.43510538,0.43510538,6.56652563528663,6.56652563528663,3.700271047458069,3.700271047458069,97613.77513363656,97613.77513363656,
1913.0,female,107.0,2020-01-31,70.1897271364525,70.1897271364525,76.471023175308,76.471023175308,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,6.281296038855506,6.281296038855506,0.43510538,0.43510538,6.027154122401117,6.027154122401117,3.387978499772418,3.387978499772418,89375.44498573054,89375.44498573054,
1913.0,female,107.0,2020-03-01,64.42437397752019,64.42437397752019,70.1897271364525,70.1897271364525,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,5.76535315893231,5.76535315893231,0.43510538,0.43510538,5.532086347149562,5.532086347149562,3.1020425713963147,3.1020425713963147,81832.4069063157,81832.4069063157,
1913.0,female,107.0,2020-03-31,59.13258437843179,59.13258437843179,64.42437397752019,64.42437397752019,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,5.291789599088405,5.291789599088405,0.43510538,0.43510538,5.077683220107615,5.077683220107615,2.8402388372303573,2.8402388372303573,74925.98018560889,74925.98018560889,
1913.0,female,107.0,2020-04-30,54.27546003772512,54.27546003772512,59.13258437843179,59.13258437843179,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,4.857124340706672,4.857124340706672,0.43510538,0.43510538,4.660604565047544,4.660604565047544,2.6005306074444015,2.6005306074444015,68602.43660193482,68602.43660193482,
1913.0,female,107.0,2020-05-30,49.817297743224735,49.817297743224735,54.27546003772512,54.27546003772512,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,4.458162294500383,4.458162294500383,0.43510538,0.43510538,4.277784566340404,4.277784566340404,2.3810530831448715,2.3810530831448715,62812.58244555377,62812.58244555377,
1913.0,female,107.0,2020-06-29,45.72532692882034,45.72532692882034,49.817297743224735,49.817297743224735,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,4.091970814404401,4.091970814404401,0.43510538,0.43510538,3.926409233097743,3.926409233097743,2.1800988492595197,2.1800988492595197,57511.37581851161,57511.37581851161,
1913.0,female,107.0,2020-07-29,41.969468788215366,41.969468788215366,45.72532692882034,45.72532692882034,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,3.755858140604974,3.755858140604974,0.43510538,0.43510538,3.6038957143987274,3.6038957143987274,1.9961045917822162,1.9961045917822162,52657.57623331421,52657.57623331421,
1913.0,female,107.0,2020-08-28,38.52211517496583,38.52211517496583,41.969468788215366,41.969468788215366,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,3.447353613249535,3.447353613249535,0.43510538,0.43510538,3.3078733135553917,3.3078733135553917,1.827638936045207,1.827638936045207,48213.42378449568,48213.42378449568,
1913.0,female,107.0,2020-09-27,35.35792566357221,35.35792566357221,38.52211517496583,38.52211517496583,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,3.1641895113936256,3.1641895113936256,0.43510538,0.43510538,3.036166061857728,3.036166061857728,1.6733913114072398,1.6733913114072398,44144.34539721067,44144.34539721067,
1913.0,female,107.0,2020-10-27,32.45364127988351,32.45364127988351,35.35792566357221,35.35792566357221,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,2.9042843836886982,2.9042843836886982,0.43510538,0.43510538,2.78677672370366,2.78677672370366,1.5321617557309348,1.5321617557309348,40418.68586762551,40418.68586762551,
1913.0,female,107.0,2020-11-26,29.787913531603664,29.787913531603664,32.45364127988351,32.45364127988351,0.08570992381846397,0.08570992381846397,0.082139557940212,0.082139557940212,2.6657277482798474,2.6657277482798474,0.43510538,0.43510538,2.557872115540569,2.557872115540569,1.4028515803338022,1.4028515803338022,37007.46160274959,37007.46160274959,
