scenario,sex,age_start,age_end,time_start,time_end,month,draw_0,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,draw_8,draw_9,draw_10,draw_11,draw_12,draw_13,draw_14,draw_15,draw_16,draw_17,draw_18,draw_19,draw_20,draw_21,draw_22,draw_23,draw_24,draw_25,draw_26,draw_27,draw_28,draw_29,draw_30,draw_31,draw_32,draw_33,draw_34,draw_35,draw_36,draw_37,draw_38,draw_39,draw_40,draw_41,draw_42,draw_43,draw_44,draw_45,draw_46,draw_47,draw_48,draw_49,draw_50,draw_51,draw_52,draw_53,draw_54,draw_55,draw_56,draw_57,draw_58,draw_59,draw_60,draw_61,draw_62,draw_63,draw_64,draw_65,draw_66,draw_67,draw_68,draw_69,draw_70,draw_71,draw_72,draw_73,draw_74,draw_75,draw_76,draw_77,draw_78,draw_79,draw_80,draw_81,draw_82,draw_83,draw_84,draw_85,draw_86,draw_87,draw_88,draw_89,draw_90,draw_91,draw_92,draw_93,draw_94,draw_95,draw_96,draw_97,draw_98,draw_99,draw_100
elimination_verity,female,0,5,0,.082135521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elimination_verity,female,0,5,.082135521,.16427104,1,.0020806456,.0010998276,.0017662684,.003359607,.0029513477,.0018620422,.0024271056,.0015808346,.00088417373,.0012046141,.0015187835,.0022543785,.002836897,.0027352211,.0028450396,.0036603434,.00088224257,.0034081978,.00097883097,.003675062,.0020971284,.0013612274,.0017972363,.0023152379,.0031335661,.0041724043,.0044491654,.0030345547,.0021918931,.0042224843,.0020112805,.0033932643,.0033402774,.0021701837,.0037339567,.0013800183,.00096056872,.0020675149,.0019159474,.0017512705,.0020040253,.00321993,.0037191426,.0023846948,.0031560417,.0021294937,.0018092575,.0020173313,.0020537768,.0008980846,.001355661,.0029708457,.0030631099,.0030101018,.0024918248,.0030368064,.0031357931,.0033469724,.00045937355,.0025155416,.0029651634,.0017139678,.0015215614,.0023785366,.0020039307,.0021100363,.0020236159,.00083821639,.0020778638,.0032184056,.0042191357,.0030593048,.0016993718,.0010466658,.0023836272,.0013588715,.0024384686,.0031117597,.0035952758,.002795893,.0025525009,.0039897845,.00069660624,.00080572581,.00090218917,.0021241528,.00094456784,.0031713357,.0027768495,.0032113164,.0021776643,.0033023516,.001901225,.0023614245,.002471088,.0011879926,.002794333,.0024316502,.002110858,.0012554945,-.00034916861
elimination_verity,female,0,5,.16427104,.24640657,2,.0020806456,.0010998276,.0017662684,.003359607,.0029513477,.0018620422,.0024271056,.0015808346,.00088417373,.0012046141,.0015187835,.0022543785,.002836897,.0027352211,.0028450396,.0036603434,.00088224257,.0034081978,.00097883097,.003675062,.0020971284,.0013612274,.0017972363,.0023152379,.0031335661,.0041724043,.0044491654,.0030345547,.0021918931,.0042224843,.0020112805,.0033932643,.0033402774,.0021701837,.0037339567,.0013800183,.00096056872,.0020675149,.0019159474,.0017512705,.0020040253,.00321993,.0037191426,.0023846948,.0031560417,.0021294937,.0018092575,.0020173313,.0020537768,.0008980846,.001355661,.0029708457,.0030631099,.0030101018,.0024918248,.0030368064,.0031357931,.0033469724,.00045937355,.0025155416,.0029651634,.0017139678,.0015215614,.0023785366,.0020039307,.0021100363,.0020236159,.00083821639,.0020778638,.0032184056,.0042191357,.0030593048,.0016993718,.0010466658,.0023836272,.0013588715,.0024384686,.0031117597,.0035952758,.002795893,.0025525009,.0039897845,.00069660624,.00080572581,.00090218917,.0021241528,.00094456784,.0031713357,.0027768495,.0032113164,.0021776643,.0033023516,.001901225,.0023614245,.002471088,.0011879926,.002794333,.0024316502,.002110858,.0012554945,-.00034916861
elimination_verity,female,0,5,.24640657,.32854208,3,.0020806456,.0010998276,.0017662684,.003359607,.0029513477,.0018620422,.0024271056,.0015808346,.00088417373,.0012046141,.0015187835,.0022543785,.002836897,.0027352211,.0028450396,.0036603434,.00088224257,.0034081978,.00097883097,.003675062,.0020971284,.0013612274,.0017972363,.0023152379,.0031335661,.0041724043,.0044491654,.0030345547,.0021918931,.0042224843,.0020112805,.0033932643,.0033402774,.0021701837,.0037339567,.0013800183,.00096056872,.0020675149,.0019159474,.0017512705,.0020040253,.00321993,.0037191426,.0023846948,.0031560417,.0021294937,.0018092575,.0020173313,.0020537768,.0008980846,.001355661,.0029708457,.0030631099,.0030101018,.0024918248,.0030368064,.0031357931,.0033469724,.00045937355,.0025155416,.0029651634,.0017139678,.0015215614,.0023785366,.0020039307,.0021100363,.0020236159,.00083821639,.0020778638,.0032184056,.0042191357,.0030593048,.0016993718,.0010466658,.0023836272,.0013588715,.0024384686,.0031117597,.0035952758,.002795893,.0025525009,.0039897845,.00069660624,.00080572581,.00090218917,.0021241528,.00094456784,.0031713357,.0027768495,.0032113164,.0021776643,.0033023516,.001901225,.0023614245,.002471088,.0011879926,.002794333,.0024316502,.002110858,.0012554945,-.00034916861
elimination_verity,female,0,5,.32854208,.41067761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elimination_verity,female,0,5,.41067761,.49281314,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elimination_verity,female,0,5,.49281314,.57494867,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elimination_verity,female,0,5,.57494867,.65708417,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elimination_verity,female,0,5,.65708417,.73921973,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elimination_verity,female,0,5,.73921973,.82135522,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
