year_of_birth,sex,age,date,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,expenditure,bau_expenditure,COVID19_deaths
1913.0,female,107.0,2020-01-01,14.050908025631426,14.050908025631426,15.24250331,15.24250331,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,1.1915952843685744,1.1915952843685744,0.49750200000000006,0.49750200000000006,1.2038388220122502,1.2038388220122502,0.6034386694178238,0.6034386694178238,17935.71106395584,17935.71106395584,
1913.0,female,107.0,2020-01-31,12.952466686704208,12.952466686704208,14.050908025631426,14.050908025631426,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,1.0984413389272187,1.0984413389272187,0.49750200000000006,0.49750200000000006,1.1097277279042042,1.1097277279042042,0.5548961160842141,0.5548961160842141,16492.904603212683,16492.904603212683,
1913.0,female,107.0,2020-03-01,11.939896906601742,11.939896906601742,12.952466686704208,12.952466686704208,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,1.0125697801024647,1.0125697801024647,0.49750200000000006,0.49750200000000006,1.0229738463002445,1.0229738463002445,0.5102584823448684,0.5102584823448684,15166.162148838672,15166.162148838672,
1913.0,female,107.0,2020-03-31,11.006485605295385,11.006485605295385,11.939896906601742,11.939896906601742,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,0.9334113013063579,0.9334113013063579,0.49750200000000006,0.49750200000000006,0.9430020210368681,0.9430020210368681,0.4692116438698845,0.4692116438698845,13946.14713772505,13946.14713772505,
1913.0,female,107.0,2020-04-30,10.146044503331762,10.146044503331762,11.006485605295385,11.006485605295385,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,0.8604411019636233,0.8604411019636233,0.49750200000000006,0.49750200000000006,0.8692820592586499,0.8692820592586499,0.43146674550386044,0.43146674550386044,12824.274070020396,12824.274070020396,
1913.0,female,107.0,2020-05-30,9.352869095114395,9.352869095114395,10.146044503331762,10.146044503331762,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,0.7931754082173673,0.7931754082173673,0.49750200000000006,0.49750200000000006,0.8013252163744996,0.8013252163744996,0.39675816853197576,0.39675816853197576,11792.648091179195,11792.648091179195,
1913.0,female,107.0,2020-06-29,8.621700829482908,8.621700829482908,9.352869095114395,9.352869095114395,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,0.7311682656314863,0.7311682656314863,0.49750200000000006,0.49750200000000006,0.7386809558053685,0.7386809558053685,0.36484166146574837,0.36484166146574837,10844.00943422532,10844.00943422532,
1913.0,female,107.0,2020-07-29,7.947692246856695,7.947692246856695,8.621700829482908,8.621700829482908,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,0.674008582626213,0.674008582626213,0.49750200000000006,0.49750200000000006,0.6809339620413536,0.6809339620413536,0.3354926211944144,0.3354926211944144,9971.682331259082,9971.682331259082,
1913.0,female,107.0,2020-08-28,7.326374841811164,7.326374841811164,7.947692246856695,7.947692246856695,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,0.6213174050455311,0.6213174050455311,0.49750200000000006,0.49750200000000006,0.6277013872055285,0.6277013872055285,0.30850451240603627,0.30850451240603627,9169.528034687479,9169.528034687479,
1913.0,female,107.0,2020-09-27,6.753629438023633,6.753629438023633,7.326374841811164,7.326374841811164,0.08140077410552332,0.08140077410552332,0.0781758258557711,0.0781758258557711,0.5727454037875321,0.5727454037875321,0.49750200000000006,0.49750200000000006,0.5786303128699232,0.5786303128699232,0.2836874141554763,0.2836874141554763,8431.901617578222,8431.901617578222,
