year_of_birth,sex,age,date,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,expenditure,bau_expenditure,COVID19_deaths
1913.0,female,107.0,2020-01-01,14.050908025631426,14.050908025631426,15.24250331,15.24250331,0.08140077410552322,0.08140077410552332,0.0781758258557711,0.0781758258557711,1.1915952843685744,1.1915952843685744,0.49750200000000006,0.49750200000000006,1.2038388220122502,1.2038388220122502,0.6034386694178238,0.6034386694178238,17935.71106395584,17935.71106395584,0.0
1913.0,female,107.0,2020-01-31,12.952281410524028,12.952466686704208,14.050908025631426,14.050908025631426,0.08141507852411753,0.08140077410552332,0.07818901192031869,0.0781758258557711,1.0986266151073971,1.0984413389272187,0.4974190168791875,0.49750200000000006,1.1097201138146076,1.1097277279042042,0.5549839443977721,0.5548961160842141,16494.04765189809,16492.904603212683,0.0002478391472026599
1913.0,female,107.0,2020-03-01,11.939555552304753,11.939896906601742,12.952281410524028,12.952466686704208,0.08141505947956333,0.08140077410552332,0.07818899436483917,0.0781758258557711,1.0127258582192744,1.0125697801024647,0.49741853875618425,0.49750200000000006,1.0229522039518677,1.0229738463002445,0.5103324355701421,0.5102584823448684,15166.996579233428,15166.162148838672,0.00022846084916770953
1913.0,female,107.0,2020-03-31,11.006013920568666,11.006485605295385,11.939555552304753,11.939896906601742,0.08141504039347486,0.08140077410552332,0.07818897677107262,0.0781758258557711,0.9335416317360874,0.9334113013063579,0.4974180595904426,0.49750200000000006,0.94296860847425,0.9430020210368681,0.46927339597691176,0.4692116438698845,13946.715474568666,13946.14713772505,0.0002105977251195491
1913.0,female,107.0,2020-04-30,10.145639759445718,10.146044503331762,11.006013920568666,11.006485605295385,0.08139781061156083,0.08140077410552332,0.07817309403134876,0.0781758258557711,0.8603741611229477,0.8604411019636233,0.49742760001048025,0.49750200000000006,0.8692460416444266,0.8692820592586499,0.43151274865512895,0.43146674550386044,12823.762486760428,12824.274070020396,0.0
1913.0,female,107.0,2020-05-30,9.352519883453919,9.352869095114395,10.145639759445718,10.146044503331762,0.08139821959948326,0.08140077410552332,0.07817347104734274,0.0781758258557711,0.7931198759917991,0.7931754082173673,0.4974378678556416,0.49750200000000006,0.801294231899985,0.8013252163744996,0.3967934622301568,0.39675816853197576,11792.207784554625,11792.648091179195,0.0
1913.0,female,107.0,2020-06-29,8.621397415434982,8.621700829482908,9.352519883453919,9.352869095114395,0.08139862854587142,0.08140077410552332,0.07817384802489513,0.0781758258557711,0.7311224680189365,0.7311682656314863,0.4974481346580645,0.49750200000000006,0.7386541355707766,0.7386809558053685,0.3648675225246194,0.36484166146574837,10843.627812911467,10844.00943422532,0.0
1913.0,female,107.0,2020-07-29,7.947425685172646,7.947692246856695,8.621397415434982,8.621700829482908,0.08139912165459455,0.08140077410552332,0.07817430258529989,0.0781758258557711,0.6739717302623368,0.674008582626213,0.4974605143977564,0.49750200000000006,0.6809105383811354,0.6809339620413536,0.3355087773745034,0.3354926211944144,9971.347885944335,9971.682331259082,0.0
1913.0,female,107.0,2020-08-28,7.326136807522076,7.326374841811164,7.947425685172646,7.947692246856695,0.08139972461390094,0.08140077410552332,0.07817485840851535,0.0781758258557711,0.6212888776505696,0.6213174050455311,0.49747565199096416,0.49750200000000006,0.6276806503847145,0.6277013872055285,0.3085104962216855,0.30850451240603627,9169.23011625795,9169.528034687479,0.0
1913.0,female,107.0,2020-09-27,6.753411862845018,6.753629438023633,7.326136807522076,7.326374841811164,0.08140050008349795,0.08140077410552332,0.07817557325560931,0.0781758258557711,0.5727249446770578,0.5727454037875321,0.49749512054079836,0.49750200000000006,0.5786115891931682,0.5786303128699232,0.28368211812575816,0.2836874141554763,8431.629975120291,8431.901617578222,0.0
1913.0,female,107.0,2020-10-27,6.225460019035877,6.225658879182288,6.753411862845018,6.753629438023633,0.08140050008349795,0.08140077410552332,0.07817557325560931,0.0781758258557711,0.5279518438091416,0.5279705588413447,0.49749512054079836,0.49750200000000006,0.5333782965156532,0.5333954102961337,0.2608618848330219,0.2608666833511317,7753.364583062778,7753.612249132667,0.0
1913.0,female,107.0,2020-11-26,5.738781113267871,5.738962854805898,6.225460019035877,6.225658879182288,0.08140050008349795,0.08140077410552332,0.07817557325560931,0.0781758258557711,0.4866789057680061,0.48669602437638965,0.49749512054079836,0.49750200000000006,0.4916811424234417,0.4916967835885555,0.2398773789769514,0.23988172575510758,7129.660876399479,7129.886665727859,0.0
1913.0,female,107.0,2020-12-26,5.290148609949691,5.290314694075853,5.738781113267871,5.738962854805898,0.08140050008349795,0.08140077410552332,0.07817557325560931,0.0781758258557711,0.4486325033181796,0.4486481607300448,0.49749512054079836,0.49750200000000006,0.4532436872555162,0.45325798146089386,0.22058092918282848,0.22058486584810189,6556.12975088312,6556.335580465796,0.0
1913.0,female,108.0,2021-01-25,4.825912367287532,4.826062554277088,5.290148609949691,5.290314694075853,0.09184652951252362,0.09184680353454897,0.08775485849093645,0.08775510846616352,0.4642362426621593,0.4642521397987652,0.49749512054079836,0.49750200000000006,0.4157285333111187,0.41574153075423037,0.20182570858554855,0.20182925536851082,5966.086613846259,5966.272284144385,0.0
1913.0,female,108.0,2021-02-24,4.4024151104065545,4.402550911362011,4.825912367287532,4.826062554277088,0.09184652951252362,0.09184680353454897,0.08775485849093645,0.08775510846616352,0.42349725688097745,0.42351164291507604,0.49749512054079836,0.49750200000000006,0.379246334699757,0.37925808762900404,0.1836616577272715,0.1836648349761705,5429.146590505005,5429.3140629663285,0.0
1913.0,female,108.0,2021-03-26,4.016081795374467,4.016204578607631,4.4024151104065545,4.402550911362011,0.09184652951252362,0.09184680353454897,0.08775485849093645,0.08775510846616352,0.38633331503208757,0.38634633275438035,0.49749512054079836,0.49750200000000006,0.3459656262649735,0.34597625301245105,0.16713234778428385,0.16713519328619045,4940.530469803147,4940.681516105373,0.0
1913.0,female,108.0,2021-04-25,3.663651105733355,3.663762110189616,4.016081795374467,4.016204578607631,0.09184652951252362,0.09184680353454897,0.08775485849093645,0.08775510846616352,0.3524306896411124,0.35244246841801524,0.49749512054079836,0.49750200000000006,0.31560546168936254,0.31561506940262657,0.1520906542037547,0.15209320193730352,4495.889163453746,4496.025383775384,0.0
